id,sent,softmatch_score,softmatch
1804, 年 月 李小龙 爱女 人物二 出生 哥哥 人物一 岁 两人 琳 达 女儿 李小龙 和琳 达 心肝宝贝,0.9112692,0
1805, 演员 王玫 李小龙 琳达 人物一 人物二,0.92111313,0
1807, 年 月 李小龙 爱女 人物二 出生 哥哥 人物一 岁 两人,0.92432714,0
1809, 简介 吉瓦 吉瓦 长期 居住 恶魔 漩涡 精灵 曾经 人物二 哥哥 人物一 过去 一定 了解,0.92977834,0
1810, 吉 拉特 简介 吉瓦 吉瓦 长期 居住 恶魔 漩涡 精灵 曾经 人物二 哥哥 人物一 过去 一定 了解,0.9291448,0
1811, 人物二 哥哥 人物一,0.9496203,0
1812, 迷宫 搜索 关键词 三寒器 炎帝 神农 梭罗树 梭罗 果 人物二 人物一 月 幽之境 熔岩 兽王 炙炎石,0.90875226,0
1813, 双胞胎 人物一 人物二,0.931318,0
1814, 人物二 仙剑 奇侠传 四 剧情 人物 长久 居于 月 幽境 梭罗树 仙 姐姐 人物一 同一 精魂,0.9080191,0
1815, 神农 伏羲 相争 神农 离开 炎帝 神农 洞 前往 人间 梭罗树 仙 人物一 人物二 熔岩 兽王 留于 洞,0.9046402,0
1816, 创造 梭罗树 仙 人物一 人物二 两姐妹 得到 灸 炎石 树 令一人 成仙,0.910332,0
1818, 人物一 单机游戏 仙剑 奇侠传 四 主线 任务 重要 角色 长久 居于 月 幽境 梭罗树 仙 妹妹 人物二 同一 精魂,0.9218638,0
1819, 人物一 单机游戏 仙剑 奇侠传 四 主线 任务 重要 角色 炎帝 神农 洞 月 幽之境 中 守护 梭罗 仙树 梭罗树 仙 人物二 孪生 姐姐,0.90511215,0
1823, 人物一 长久 居于 月 幽境 梭罗树 仙 妹妹 人物二 同一 精魂,0.9196665,0
1824, 迷宫 人物 概况 人物二 人物一 熔岩 兽王,0.9571521,0
1825, 人物二 长久 居于 月 幽境 梭罗树 仙 姐姐 人物一 同一 精魂,0.91953623,0
1826, 人物二 兄长 人物一 个性 单纯 鲁钝 毫无 大志 野心 虽担 少主之名 无少主 实力 霸气,0.9039352,0
1827, 家庭 长女 宋玉华 次子 人物一 三女 人物二 二弟 地剑 宋智 三弟 银龙 宋鲁 长婿 解 文龙 次婿 少帅 寇仲,0.90554446,0
1829, 弟弟 人物一 妹妹 人物二 大唐 双龙传 中 出场,0.9073409,0
1830, 妹妹 人物一 人物二,0.93368876,0
1831, 电视剧 我家 有喜 人物 夏茗 母亲 白金 喜 白木喜 人物一 人物二 姥姥 乐观 搞笑 方青卓 饰演,0.9199458,0
1832, 电视剧 我家 有喜 人物 白尚武 妻子 白金 喜 人物一 人物二 生母 白木喜 养母 中国台湾 演员 刘瑞琪 饰演,0.92060137,0
1833, 人物一 人物二,0.9925918,0
1834, 现代 美 人物一 全运会 耀眼 明星 人物一 人物二,0.907865,0
1835, 被誉为 最美 双胞胎 济南 姐妹 济南 舜文 中学 小学部 三年级 学生 朵朵 人物一 果果 人物二,0.9060322,0
1836, 全运 朵朵 果果 会 耀眼 明星 人物一 人物二,0.90730083,0
1837, 朵朵 果果 人物一 人物二,0.9064671,0
1838, 姐姐 人物一 妹妹 人物二 出 生于 山东半岛 年 月 日 中国 国籍 天性 快乐,0.9117184,0
1839, 姐姐 人物一 朵朵 妹妹 人物二 果果,0.9072364,0
1841, 怡贤 亲王 胤 祥 胞妹 十三 格格 人物一 年 年 十五 格格 人物二 年 年,0.93719375,0
1842, 十三 爷党 胞妹 十三 公主 人物一 年 年 十五 公主 人物二 年 年,0.93518883,0
1843, 胤 祥 胞妹 十三 格格 人物一 年 年 十五 格格 人物二 年 年,0.9418796,0
1844, 怡 亲王 胤 祥 人物一 人物二,0.9220588,0
1845, 康熙 二十五年 生皇 十三 子怡贤亲 王允祥 二十六年 生皇 十三 女 人物一 三十年 生皇 十五 女 人物二,0.9105419,0
1846, 入宫 年岁 不详 生一子 二女 和硕 怡 亲王 胤 祥 人物一 人物二,0.9213202,0
1848, 生一子 二女 和硕 怡 亲王 胤 祥 人物一 人物二,0.90134186,0
1849, 生一子 二女 和硕 怡亲 王允祥 人物一 人物二,0.90376407,0
1850, 人物一 爆 已婚 早 年 人物二 接受 网易 新闻 采访 提到 哥哥 已婚,0.9318043,0
1851, 李璐 牵手 成功 著名 女演员 人物二 亲生 哥哥 人物一 年 月 日晚 登上 非诚 勿扰 专 台上 号 女生 李璐,0.90254676,0
1852, 演员 人物二 哥哥 人物一 演员 人物二 同父异母 哥哥 年 月 日晚 登上 非诚 勿扰 参加 节目 熟知,0.9002105,0
1853, 牵手 成功 著名 女演员 人物二 亲生 哥哥 人物一 年 月 日晚 登上 非诚 勿扰 专 台上 号 女生 李璐,0.9013024,0
1854, 人物一 演员 人物二 同父异母 哥哥 年 月 日晚 登上 非诚 勿扰 参加 节目 熟知,0.90868205,0
1855, 人物二 钱学森 之女 年 月 日出 生于 美国 加州 年 父母 哥哥 人物一 回国 从事 音乐教育 工作,0.91486263,0
1858, 育有 一子 人物一 一女 人物二,0.91480035,0
1859, 儿子 人物一 女儿 人物二,0.9421548,0
1860, 那年 人物一 岁 人物二 岁,0.9020879,0
1861, 年 月 日 钱学森 导师 冯 卡门 告别 之后 带 妻子 蒋英 幼儿 人物一 幼女 人物二 登上 克利夫兰 总统 号 轮船 启程 回国,0.9036367,0
1862, 一个 人物二 拥有 相似 脸庞 骨子里 截然不同 人物一,0.9036228,0
1863, 亲生 叔叔 殷成 贵 人物一 人物二 情感 发展 重要 线索 最后 殷正 情归何处,0.9073674,0
1864, 人物二 人物一 刘诗 诗饰,0.9778743,0
1865, 步步 惊情 剧中 女 二号 人物一 电视剧 步步 惊情 中 模特儿 人物二 亲姐姐 人物二 长得 一模一样,0.9108143,0
1866, 整容 人物一 人物二 亲姐姐 原 人物二 长得 一模一样 后来 整容,0.90957135,0
1867, 马伊诺 人物 经历 整容 人物一 人物二 亲姐姐 原 人物二 长得 一模一样 后来 整容,0.9076504,0
1868, 人物一 模特儿 人物二 亲姐姐 人物二 长得 一模一样,0.9161598,0
1870, 人物 介绍 整容 人物一 人物二 亲姐姐 原 人物二 长得 一模一样 后来 整容,0.9056596,0
1871, 剧中 吴奇隆 饰演 富豪 继子 殷正 刘诗 诗则 分饰两角 设计师 人物二 名模 人物一 长相 相似 性格 大为 迥异,0.9110853,0
1872, 殷 发现 最初 博物馆 遇见 人物一 人物一 长得 一模一样 孪生 妹妹 人物二,0.9083253,0
1874, 人物二 人物 关系 姐姐 人物一 黄圣 依饰,0.94892824,0
1876, 妹妹 人物一 人物二,0.93368876,0
1877, 人物二 女 电视剧 天下第一 中 角色 段天涯 之妻 人物一 之妹 长得 雪姬,0.9064264,0
1878, 梦想成真 人物一 执导 时装 喜剧 宣萱 吕颂贤 吕方 人物二 主演,0.9129362,0
1879, 师奶 强人 香港电视广播有限公司 出品 时装 爱情 剧 李克勤 滕丽名 梁荣忠 人物二 阮兆祥 郭少芸 领衔主演 监制 人物一,0.9041371,0
1880, 满堂红 曾伟权 蔡倩儿 潘铣 怡 杨得时 人物二 人物一 监制,0.90892184,0
1881, 梦想成真 香港 年 出品 时装 喜剧 人物一 监制 宣萱 吕颂贤 吕方 人物二 主演,0.9155955,0
1882, 人物一 监制 郭可盈 刘锦玲 江欣燕 人物二 主演 讲述 四个 性格 不同 打工 女郎 爱情 遭遇,0.90085995,0
1883, 年 京兆 陕西 西安 唐代宗 李豫 贵妃 生韩王 人物一 人物二,0.93547094,0
1884, 大历 三年 年 独孤 氏 册封 贵妃 生韩王 人物一 人物二,0.92717546,0
1885, 年 生下 儿子 人物一 一女 人物二,0.9045731,0
1886, 独孤 氏以 美丽 得幸 九载 生韩王 人物一 后生 人物二,0.9165434,0
1887, 兄弟 姊妹 艺人 兄妹 档 人物一 人物二 演员,0.9186391,0
1888, 人物一 香港电影 红星 学生 情人 人物二 哥哥,0.90682083,0
1889, 父亲 港台 影坛 武打 巨星 王羽 母亲 学生 情人 封号 已故 女星 人物二 舅父 著名演员 人物一,0.9069476,0
1890, 人物二 原名 曾懿 年 出生 广东 中山 香港电影 红星 著名 粤语 演员 人物一 胞妹,0.9426699,0
1891, 糊涂 女侦探 秦剑 执导 香港电影 人物二 人物一 王伟 龙刚 主演,0.91284555,0
1892, 秦剑 一生 弟子 楚原 人物二 龙刚 谢贤 嘉玲 南红 江雪 人物一 姜中平 王伟 陈齐颂 胡燕妮,0.9019792,0
1893, 人物二 相关 报道 清华 年 清华大学 特等 奖学金 答辩 人物一 姐姐 清华大学 特等 奖学金 答辩 视频 集,0.9186943,0
1894, 姐姐 人物一 学习 计划表 姐妹花 人物二 清华大学化学系 基科 班 本科生 年 获得 清华大学 本科生 特等 奖学金,0.90174246,0
1895, 人物一 人物二 两姐妹 美貌 智慧 并重 长得 非常 漂亮,0.9020517,0
1896, 人物一 学生会 主席 人物二 人物一 张,0.9345612,0
1897, 学霸 妹妹 人大代表 去年 清华大学 特等 奖学金 第一名 人物一 第三名 双胞胎 妹妹 人物二,0.90113825,0
1898, 人物一 人物二 走进 清华园 成为 清华大学 有史以来 第一 保送 进 清华大学 孪生姐妹,0.90513647,0
1899, 年 大连 一对 双胞胎 姐妹花 人物一 人物二 走进 清华园 成为 清华大学 有史以来 第一 保送 进 清华大学 孪生姐妹,0.92191035,0
1900, 清华 学霸 姐妹花 人物一 人物二,0.909825,0
1902, 育有 一男一女 人物一 人物二,0.90002346,0
1903, 育有 一男一女 人物一 人物二,0.90002346,0
1904, 家庭成员 华健 太太 康粹兰 儿子 人物一 女儿 人物二,0.9229094,0
1907, 人物二 人物 经历 人物二 女 年 出生 英文 名为 哥哥 人物一 著名 音乐 周华健 女儿,0.90032864,0
1908, 孙女 人物一 人物二 皆 台北 社交圈 时尚 名媛 人物二 现 夫 廖镇汉 共同 经营 购物中心 微风 广场,0.9104001,0
1911, 姐妹 掏心 话 私生活 疯狂 揭开 台湾 第一名 媛 真面目 嘉宾 人物二 人物一 廖晓乔,0.9038994,0
1912, 现身 总是 闪光灯 焦点 人物一 人物二 孙家 姊妹花 美丽 身影 总能 攻占 媒体 版面,0.9251273,0
1914, 整个 豪华 婚礼 观礼 团前 晚先 入住 五星级 瑞吉 饭店 特地 前往 巴厘岛 参加 母亲 再婚 典礼 人物一 人物二 姐妹,0.90332407,0
1915, 嫂子 人物一 人物二 姐姐,0.9348854,0
1916, 人物一 人物 设定 人物二 姐姐 七岁,0.9586658,0
1917, 人物 关系 星罗 帝国 皇子 未婚妻 人物一 人物二 姐姐,0.9215984,0
1918, 人物一 剧情简介 乾隆皇帝 微服 出巡 路过 十 全县 荷花 塘 邂逅 人物二 生下 一子 陈文杰,0.9239097,0
1919, 人物一 妻子 痛失 儿子 投塘 自尽 人物一 埋葬 荷花 塘边 人物二 名义 立 墓碑 以绝 皇宫 无尽 追杀,0.90999764,0
1921, 电视剧 已知 招式 排山倒海 郭芙蓉 惊涛骇浪 郭蔷薇 人物二 大浪淘沙 人物一,0.907939,0
1922, 人物二 人物 生活 家中 成员 父 刘尚谦 母 离婚 哥哥 人物一,0.9142787,0
1923, 人物一 人物二,0.9925918,0
1924, 一袋 女王 人物一 人物二 兄妹 爆料,0.9076483,0
1925, 本报讯 卫视 中文台 一袋 女王 昨 邀请 人物一 人物二 兄妹 档 爆料 分享 趣事,0.92518866,0
1926, 刘尚谦 人物一 人物二,0.9904119,0
1927, 人物二 美人计 明光宗 朱常洛 即位 梦想 深爱 妻子 人物一 双宿双飞 白头到老,0.91171235,0
1928, 人物二 女一号 人物一 结拜 姐妹 聪明伶俐 乖巧 外表美丽 蕙质兰心 琴艺 高超,0.91345227,0
1930, 民国 初期 富商 顾 汉森 收养 两个 义子 廖思成 人物一 两人 亲 女儿 人物二 青梅竹马 长大 三人 情同手足,0.9119894,0
1931, 廖思成 牺牲 人物一 两人 感召 人物二 加入 新四军,0.9157161,0
1932, 几人 转战 上海 廖思成 救 大岛 由美 不幸身亡 人物一 人物二 加入 新四军,0.90180516,0
1933, 谈论 剧中 人物一 两段 感情 时称 人物一 暗恋 人物二 吴婷 饰 多年 人物二 更 照顾 宠爱,0.91433734,0
1934, 回国 加入 军统 人物二 人物一 一同 追随,0.90349853,0
1935, 俞梅 牺牲 第二天 人物一 单枪匹马 闯进 南京城 搏命 方式 杀 松下 健 报 杀 妻之仇 人物二 加入 共产党,0.9149954,0
1936, 薛平贵 人物二 饰演 人物一,0.9049619,0
1937, 王 金钏 角色 资料 相府 小姐 苏龙 妻子 人物二 人物一 大姐,0.91242635,0
1938, 角色 资料 相府 小姐 苏龙 妻子 人物二 人物一 大姐,0.90749556,0
1939, 人物一 电视剧 电视剧 薛平贵 人物二 人物一 陈怡真 饰,0.909924,0
1940, 哥哥 邵维铭 姐姐 人物一 人物二,0.9024992,0
1941, 婚后 育有 两子 两女 长子 邵维铭 次女 人物一 三女 人物二 幼子 邵维钟,0.9034818,0
1942, 黄美珍 年长 邵逸夫 岁 婚后 两人育 两子 两女 长子 邵维铭 次女 人物一 三女 人物二 邵维钟,0.90275985,0
1943, 两人育 两子 两女 长子 邵维铭 次女 人物一 三女 人物二 邵维钟,0.9107034,0
1944, 家庭 长女 人物一 次子 宋师道 三女 人物二 二弟 地剑 宋智 三弟 银龙 宋鲁 长婿 解 文龙 次婿 少帅 寇仲,0.906218,0
1946, 第三 百 九十七 章 人物二 殇 人物一 刀,0.91071206,0
1947, 堂妹 人物二 堂姐 人物一,0.9092216,0
1948, 零 生成 械 王神 弩炮 组合 技能 人物二 零 生成 出 大型 弩炮 人物一 针灸 弹 子弹 雷飞炎 爆炎 拳 提供 动力 发射 出去,0.9048184,0
1949, 龙尉 一同 派 梦萝 学院 抓捕 人物二 人物一 陷入 墨荷 制造 幻象 误伤 龙尉 墨荷 威胁 此行 目的 原委 全盘托出,0.9042583,0
1951, 回去 人物一 弟弟 张恭 慈 认真 讨论 达成 共识 得到 胞妹 人物二 同意 太太 弟媳 支持 无偿 捐赠 这一 倡议,0.9220051,0
1952, 人物一 张恭 慈和 人物二 捐赠 仪式,0.93249905,0
1953, 人物一 告诉 记者 人物一 张恭 慈和 人物二 捐赠 仪式 其父 张子 美 先生 去世 前 嘱咐 兄弟俩 仔细 保管 妥善处理 这批 信札 手稿,0.9045098,0
1955, 唐宣宗 长女 人物一 唐宣宗 长女 母 元昭皇后 晁氏 母弟 唐懿宗 母妹 人物二,0.9070559,0
1957, 年 临安 陷落 人物二 国舅 人物一 护送 赵昰 赵昺 赵昰 弟 母 俞修容 温州 逃 福州,0.90783554,0
1958, 时 人物二 弟弟 人物一 居中 掌权 秀 王赵 檡 赵 氏 宗亲 身份 人物一 所作所为 多所 谏止 遭到 人物一 忌恨,0.91153514,0
1959, 赵正 母亲 人物二 之弟 人物一 国舅 身份 护佐 年幼 外甥 赵正 掌管 朝政 支撑危局,0.91550314,0
1960, 沙条 广树 人物一 人物二 父亲 东地宏树,0.9360146,0
1961, 年 月 人物二 堂姐 人物一 透露 陈冠希 人物二 感情 未 变 未有 分手,0.92001545,0
1962, 年 月 人物二 堂姐 人物一 透露 陈冠希 人物二 感情 未 变 没有 分手,0.9126602,0
1964, 人物二 司徒剑南 如遭 晴天霹雳 人物二 百般 恳求 文章 人物一 同意 延迟 婚期,0.9100562,0
1967, 人物一 妒恨 之极 唆使 文章 尽快 梁君卓 人物二 完婚 以求 挫败 司徒 一家 势力,0.90454155,0
1968, 人物一 闻听 人物二 司徒 家 养伤 十分 气愤,0.90650976,0
1969, 剧情 围绕 汪家 两姐妹 人物一 人物二 展开 二人 爱上 楚家 长子 楚濂,0.9176974,0
1970, 该剧 讲述 汪家 两姐妹 人物一 人物二 楚濂 费云帆 两个 男人 之间 爱情 纠葛 故事 并于 年 月 日 播出,0.9081487,0
1973, 事后 司空摘星 人物一 天下第一 剑 薛衣人 抓获 薛衣人 胁迫 人物一 义妹 人物二 一定 琥珀 观音 取回,0.9073595,0
1975, 年 月 日 蔡少芬 老公 张晋 两位 公主 人物一 人物二 一家 四口 童装 品牌 新店 出席 开幕礼,0.923666,0
1976, 人物二 兄长 人物一 红豆 食府 餐厅 老板 两位 侄女 蔡依伦 蔡依珊 嫁给 伦华 集团 总裁 林靖 伦 连战 大儿子 连胜文,0.9230299,0
1978, 回 武当 路上 人物一 张无忌 舅父 计 劫走 交由 人物二 张无忌 之母 王盘山 扬刀立 威,0.90225124,0
1979, 一子 人物一 一女 人物二,0.9129842,0
1980, 人物二 殷天正 女儿 人物一 妹妹,0.9341781,0
1981, 杨龙 人物二 人物一 师徒 虐恋,0.9419759,0
1982, 人物一 回忆 里 人物二 著 一段 似 情愫,0.90192086,0
1983, 桃花岛 岛主 人物二 门下 弟子 陈玄风 人物一 俩 学艺 未 成 暗中 相爱 担心 师父 发觉 性命不保 偷偷 逃离 桃花岛,0.9002793,0
1985, 铁掌 帮 裘千仞 受金之聘 制造 谣诼 煽动 全真 派 荒村 野店 人物一 人物二 恶战,0.90741134,0
1986, 深入 描绘 人物二 人物一 之间 一段 似 暧昧 情愫,0.9016966,0
1987, 人物二 出现 救 人物一 黄蓉 离开,0.92566925,0
1988, 人物二 高举 人物一 尸体 浑 理会 六怪 兵刃 直扑 过去,0.91918916,0
1989, 江南七怪 赶到 人物二 决心 人物一 报仇 准备 杀死 江南七怪,0.9097956,0
1990, 得知 武眠风 已死 人物二 吩咐 人物一 找寻 九阴真经 弟子 家属 带 归云庄,0.9035883,0
1991, 人物二 娶 冯衡 妻 曲灵风 陈玄风 人物一 陆乘风 武 罡风 冯默风 六大 弟子,0.9012065,0
1992, 人物二 爱上 人物一,0.9519222,0
1993, 人物二 李云中 绘 陈玄风 人物一 互生 爱慕 恐 人物二 性格 怪癖 不予 应允 决定 窃取 师父 九阴真经 下卷,0.9010149,0
1995, 人物一 敌 全真七子 人物二 到来 结束,0.9067126,0
1996, 人物一 人物二 江南 六怪 激战 不休,0.91455454,0
1997, 人物二 终于 爱上 人物一,0.90029335,0
1999, 人物二 娶 冯衡 妻 早年 所收 徒弟 除去 陈玄风 人物一 曲灵风 陆乘风 四大 弟子 之外 两个 弟子 武眠风 冯默风,0.9010888,0
2000, 人物二 以此 暗器 惩治 偷窃 真经 叛离 师门 人物一,0.9061756,0
2001, 人物一 丢失 经书 人物二 现身 救 走 人物一 没有 打赢 郭靖 丢人 弹指 神通 指点 人物一 郭靖 比武,0.91550195,0
2002, 桃花 岛上 鸡毛蒜皮 人物一 不再 脑残 保证 真的 会 一起 人物二 主角 唯一,0.9064261,0
2003, 人物一 舍命 人物二 挡 欧阳锋 十成 功力 蛤蟆功 人物二 人物一 死去 伤心 提供 一个 合理 解释,0.90467525,0
2004, 幸得 人物一 舍身 护师 人物二 接 西毒 全力 一击 蛤蟆功,0.9271772,0
2005, 人物二 评价 人物一 武功 高于 李莫愁,0.92776793,0
2007, 人物一 晚上 恶斗 欧阳克 蛇 阵 幸 人物二 相助 战胜 蛇阵 前往 归云庄 不知 背后 人物二 相随,0.90606135,0
2009, 金庸 江湖 手册 内容提要 人物二 爱上 人物一,0.9152642,0
2010, 四 人物二 人物一 形象,0.9145672,0
2011, 双方 酣斗 之际 欧阳锋 毕生 功力 人物二 施以 偷袭 人物一 舍命 恩师 挡 欧阳锋 一击 死,0.91207546,0
2012, 东邪 人物二 以此 暗器 惩治 偷窃 真经 叛离 师门 铁尸 人物一,0.9138716,0
2013, 武眠风 出处 出自 射雕 英雄传 回 桃花 岛主 人物二 吩咐 人物一 做 件 事 项,0.9038536,0
2015, 人物二 人物一 情感 形象,0.90093577,0
2017, 四 人物一 传承 人物二 心法,0.92506635,0
2018, 人物二 赞叹 说 人物一 真 难得,0.96758294,0
2019, 说苑 敬慎 载 人物一 西游 问 人物二 曰 为身,0.90190476,0
2020, 人物二 谓 人物一 曰 回,0.90517956,0
2021, 本章 中 人物二 一次 称赞 人物一 作 高度评价,0.92802596,0
2022, 译文 人物二 子贡 说 人物一 两个 相比 更好,0.9283802,0
2023, 人物二 听到 琴声 人物一 进去 问道 独自 快乐,0.9016991,0
2024, 人物一 去世 人物二 哭 恸 连连 叹息 天丧予 天丧予,0.9261249,0
2025, 人物一 孔门 中 条件 继承 人物二 学说 弟子 人物二 希望,0.92373174,0
2027, 皇太子 太牢 祀 人物二 人物一 配享,0.921042,0
2028, 一年 人物一 先 死 人物二 十分 悲伤 感慨 昔日 跟随 陈国 蔡国 学生 身边 受教,0.9139119,0
2029, 贞观 二年 年 停 祭 周公 专立 孔庙 人物二 先圣 人物一 先师,0.9094404,0
2030, 随师 周游 起因 人物一 人生 第二个 阶段 约 十四年 时间 人物二 周游列国,0.9078978,0
2031, 一次 人物二 问 子贡 说 人物一 相比 认为,0.92172956,0
2033, 陋巷 便是 取材自 人物二 弟子 人物一 轶事 爱哭鬼 胆小鬼 诸葛 孔明 写 便是 诸葛亮,0.90113646,0
2034, 参以 建树 终于 走进 大儒 殿堂 人物二 孟子 颜子 人物一 子思 比肩 共 称为 五大 圣人,0.9223397,0
2035, 上联 典指 春秋 鲁 人物一 人物二 弟子 中 最贤 列 孔门 德行 科,0.90110195,0
2036, 人物二 告诉 人物一 说 道 认识 醋 瓮中 飞虫 般 渺小,0.9339703,0
2037, 人物一 鲁人 字子渊 人物二 称赞 说 贤哉 回,0.9515457,0
2038, 人物二 回答 说 人物一 信用 好极了 不及,0.96765393,0
2039, 人物二 常 称赞 人物一 具有 君子 四德 强于 行义 弱于 受谏 怵 待禄 慎于 治身,0.9041166,0
2041, 卜子 熟知 记录 人物二 闲居 期间 言论 话语 学问 人物一 端木赐 早 达到 精深 阶段,0.9005609,0
2042, 人物二 得意 门生 人物一 可惜 天不假年 三十二岁 去世,0.9075379,0
2043, 孔门 弟子 各言尔志 注释 颜渊 人物一 人物二 学生,0.94885,0
2044, 人物二 塑像 高 达 两米 戴冕 执圭 面 南端 坐 人物一 参 子思 孟轲 四贤 塑像 分立 两旁,0.9213786,0
2045, 人物二 望见 人物一 攫其 甑 中 食,0.948054,0
2047, 乐曲 描写 人物二 弟子 人物一 死亡 人物二 悲痛 惋惜 心情,0.9344665,0
2048, 年 参演 电视剧 人物二 饰演 人物二 门生 人物一 石田壹成 出演 舞台剧 江户,0.9109762,0
2049, 人物二 信 人物一,0.9032625,0
2050, 三座门 命名 记载 人物二 人物一 一次 流传千古 对话 颜渊 问仁,0.92163616,0
2051, 人物一 字子渊 人物二 弟子 德行 著称 贫而 好学 后人 景仰,0.9243153,0
2052, 人物二 说 将琴 推到 人物一 面前 人物一 推辞 调好 琴弦 一边 弹 一边 唱,0.9201338,0
2053, 人物二 弟子 中姓 颜 共有 八人 颜无繇 人物一 颜幸 颜高 颜祖 颜之仆 颜哙 颜何,0.90062886,0
2054, 颜子 身讽 作品 注释 颜子 人物二 弟子 人物一 春秋 时鲁国 字子渊,0.9089162,0
2055, 饱食终日 无所用心 成语故事 春秋时期 人物二 经常 教育 学生 人物一 学习 不要 追慕 富贵 享受 用心 读书,0.9099171,0
2056, 本篇 里 数章 谈到 人物一 人物二 评价 甚高,0.9271599,0
2057, 脱俗 成名 超凡人圣 评语 摆脱 物欲 世俗 困扰 追求 一种 自我 心理 平衡 人物二 推崇 人物一 道德 地方 人物二 说 贤哉 回,0.9016468,0
2058, 其四 人物二 赞叹 人物一 三月 违仁 弟子 只能 偶尔 一至 日月,0.9015282,0
2059, 人物一 子路 死 人物二 打击 远胜 妻子 儿子 死 人物二 打击,0.9210374,0
2060, 颜 人物二 弟子 人物一 四 勿 非礼勿视 非礼 勿 听 非礼 勿言 非礼 勿动,0.90682006,0
2062, 司马贞 索隐 苍蝇附骥 尾而致 千里 以喻 人物一 人物二 名彰,0.90032536,0
2064, 作者 人物二 弟子 人物一 自比,0.9595737,0
2065, 人物二 人物一 引 唯一 同道 说 行 舍之则 藏 唯 夫,0.92377365,0
2066, 词语 解释 谓 人物二 培养 弟子 颜渊 人物一 成才,0.92089784,0
2067, 颜渊 人物一 字子渊 称 颜渊 人物二 得意门生,0.92154396,0
2068, 正中 大成 至圣先师 人物二 左为 复圣 人物一 述 圣 孔伋 右为 宗圣 参 亚圣 孟轲,0.9036673,0
2070, 人物一 人物二 弟子 七十二 贤人,0.9754334,0
2072, 一会 饭熟 人物一 请 人物二 吃饭 人物二 假装 没 看见 人物一 抓饭 吃 事情,0.9018632,0
2073, 译文 人物二 说 整天 人物一 讲学 从来不 提 反对 意见 疑问 蠢人,0.9164805,0
2074, 人物 介绍 德行 子渊 人物一 姓 颜名 回 字子渊 称 颜渊 人物二 三十岁 鲁国,0.9018145,0
2075, 考 人物一 一生 大多 追随 人物二 奔走 于六国 归鲁后 未 入仕 穷居 陋巷,0.9277501,0
2076, 鲍出 历史 评价 鱼豢 曰 昔 人物二 叹 人物一 三月 不违 仁者 盖观 心耳 孰如孙 祝 菜色 於 市里 颠倒 於 牢狱 实事,0.9039925,0
2077, 人物二 说 人物一 过来 没有 志向,0.9377703,0
2078, 人物二 弟子 人物一 可谓 仁者,0.9043359,0
2079, 人物一 子路 人物二 学生,0.921768,0
2081, 陋巷 に り 便是 取材自 人物二 弟子 人物一 轶事 泣 き 虫弱 虫 诸葛 孔明 写 便是 诸葛亮,0.9136815,0
2082, 人物二 带 子路 子贡 人物一 高足 大别山 邾 国 准备 前往 郢,0.90457803,0
2083, 人物一 早逝 颜无繇 家里 穷 请求 人物二 车子 卖 帮 安葬,0.9040052,0
2084, 语出 论语 子罕 古人 人物二 痛惜 学生 人物一 早死 说 这句 话,0.9213635,0
2087, 人物二 说 认同 比不上 人物一,0.9902848,0
2088, 夫 人物一 季路 子夏 冉伯牛 人物二 通学,0.9062152,0
2089, 人物一 匡 见到 围困 人物二,0.91389585,0
2090, 人物一 公元前 前 年 字子渊 称 颜渊 春秋 末期 鲁国 人物二 得意 弟子,0.9085884,0
2091, 人世间 中 人物二 人物一 对话 阐释 理论,0.90267915,0
2092, 人物一 偷食 原文 人物二 穷乎 陈 蔡 之间 藜 羹 斟 七日 不尝粒 昼寝,0.9005776,0
2093, 人物一 人物二 得意 门生 安贫乐道 可惜 有才 无寿 英年早逝 人物二 对此 非常 难过 仲由 字 子路 政事 见称,0.903227,0
2094, 得意 弟子 人物一 儿子 孔鲤 死后 子路 人物二 精神支柱 死 人物二 一个 巨大 沉重 打击,0.9017956,0
2096, 能观 三报 通达 奥妙 人物二 回答 子路 提出 鬼神 生死 问题 人物一 人物二 教导 不违 愚蠢 理解,0.9110135,0
2097, 代相村 历史悠久 以颜姓 为主 相传 人物二 弟子 人物一 后代,0.95153135,0
2099, 回 指 人物二 学生 人物一 仲由 字 子路,0.9204403,0
2100, 人物二 说 贤德 人物一,0.99847144,0
2101, 人物二 人物一 纵论 心斋,0.9840171,0
2102, 一会儿 饭熟 人物一 请 人物二 吃饭,0.90086544,0
2103, 然 李光却 学习 古代 圣贤 人物二 人物一 安贫乐道 精神 自慰 则安之 战国 冯谖 叹 食无鱼 表示 朝廷 当道者 不满,0.90776974,0
2104, 人物一 颜渊 前 前 春秋 末 鲁国 字子渊 人物二 得意 弟子,0.9025315,0
2105, 人物二 哭 十分 伤心 说 人物一 学生 人物一 榜样 更加 亲近,0.92398137,0
2106, 人物一 师从 人物二 颜庙 人物一 年 十三 入 人物二 门 时 人物二 聚徒 讲学 已达 十三年 久,0.92300797,0
2110, 人物一 人物 生平 人物一 人物一 人物二 得意 弟子 极富 学问,0.93364936,0
2111, 吕氏春秋 慎人 人物二 弦歌 於 室 人物一 择菜 於 外,0.9099544,0
2112, 出自 人物二 家语 人物一,0.9277445,0
2113, 颜子 庙 曲阜市 颜子 庙 位于 曲阜 陋巷 街北首 颜庙 复 圣庙 祭祀 人物二 弟子 人物一 庙宇,0.9130031,0
